read_id	true_pos	found_pos	mismatch	status
71479	547618	547618	0	correct
71480	227849	227849	0	correct
71481	602452	602452	0	correct
71482	135906	135906	0	correct
71483	937464	937464	0	correct
71484	238255	238255	0	correct
71485	559135	559135	0	correct
71486	916346	916346	0	correct
71487	5583	5583	0	correct
71488	801794	801794	0	correct
71489	870590	870590	0	correct
71490	140241	140241	0	correct
71491	284742	284742	0	correct
71492	46558	46558	0	correct
71493	501752	501752	0	correct
71494	93182	93182	0	correct
71495	204880	204880	0	correct
71496	293424	293424	0	correct
71497	296974	296974	0	correct
71498	811335	811335	0	correct
71499	686628	686628	0	correct
71500	321365	321365	0	correct
71501	429560	429560	0	correct
71502	185649	185649	0	correct
71503	627112	627112	0	correct
71504	395829	395829	0	correct
71505	823551	823551	0	correct
71506	124050	124050	0	correct
71507	340812	340812	0	correct
71508	470203	470203	0	correct
71509	568323	568323	0	correct
71510	675534	675534	0	correct
71511	777565	777565	0	correct
71512	368837	368837	0	correct
71513	715102	715102	0	correct
71514	173606	173606	0	correct
71515	539827	539827	0	correct
71516	453184	453184	0	correct
71517	383372	383924	0	wrong
71518	762467	762467	0	correct
71519	407490	407490	0	correct
71520	76592	76592	0	correct
71521	433122	433122	0	correct
71522	70935	70935	0	correct
71523	348835	348835	0	correct
71524	318101	318101	0	correct
71525	699055	699055	0	correct
71526	415040	415040	0	correct
71527	125411	125411	0	correct
71528	216465	216465	0	correct
71529	967426	967426	0	correct
71530	26909	26909	0	correct
71531	778962	778962	0	correct
71532	219553	219553	0	correct
71533	298154	298154	0	correct
71534	435357	435357	0	correct
71535	42546	42546	0	correct
71536	79425	79425	0	correct
71537	711282	711282	0	correct
71538	715871	715871	0	correct
71539	734337	734337	0	correct
71540	552084	552084	0	correct
71541	963594	963594	0	correct
71542	434427	434427	0	correct
71543	253698	253698	0	correct
71544	518696	518696	0	correct
71545	82722	82722	0	correct
71546	655786	655786	0	correct
71547	915108	915108	0	correct
71548	994769	994769	0	correct
71549	258641	258641	0	correct
71550	775097	775097	0	correct
71551	721510	721510	0	correct
71552	540347	540347	0	correct
71553	60657	60657	0	correct
71554	770511	770511	0	correct
71555	760562	760562	0	correct
71556	475210	475210	0	correct
71557	127022	127022	0	correct
71558	310899	310899	0	correct
71559	695566	695566	0	correct
71560	261953	261953	0	correct
71561	532327	532327	0	correct
71562	399467	399467	0	correct
71563	955460	955460	0	correct
71564	2283	2283	0	correct
71565	36916	36916	0	correct
71566	176950	176950	0	correct
71567	292040	292040	0	correct
71568	126529	126529	0	correct
71569	69506	69506	0	correct
71570	960314	960314	0	correct
71571	879172	646371	0	wrong
71572	64845	64845	0	correct
71573	593883	593883	0	correct
71574	500958	500958	0	correct
71575	534954	534954	0	correct
71576	919691	919691	1	correct
71577	131454	131454	0	correct
71578	607502	607502	0	correct
71579	489018	489018	0	correct
71580	495254	495254	0	correct
71581	398692	398692	0	correct
71582	742971	742971	0	correct
71583	315742	315742	0	correct
71584	353365	353365	0	correct
71585	772166	772166	0	correct
71586	193708	193708	0	correct
71587	61274	61274	0	correct
71588	847257	847257	0	correct
71589	646666	646666	0	correct
71590	56580	56580	0	correct
71591	822969	822969	0	correct
71592	807770	807770	0	correct
71593	907280	907280	0	correct
71594	103363	103363	0	correct
71595	745894	745894	0	correct
71596	625549	625549	0	correct
71597	282447	282447	0	correct
71598	477033	477033	0	correct
71599	600490	600490	1	correct
71600	998512	998512	0	correct
71601	141399	141399	0	correct
71602	387909	387909	0	correct
71603	117057	117057	0	correct
71604	957258	957258	0	correct
71605	638605	638605	1	correct
71606	403768	403768	0	correct
71607	851082	851082	0	correct
71608	681680	681680	0	correct
71609	67246	67246	0	correct
71610	643642	643642	0	correct
71611	106000	106000	0	correct
71612	86449	86449	0	correct
71613	565590	565590	0	correct
71614	743344	743344	0	correct
71615	218205	218205	0	correct
71616	208661	208661	0	correct
71617	611800	611800	0	correct
71618	388429	388429	0	correct
71619	214537	214537	0	correct
71620	782178	782178	0	correct
71621	116478	116478	1	correct
71622	944286	944286	0	correct
71623	545559	545559	0	correct
71624	559787	559787	0	correct
71625	862170	862170	0	correct
71626	519369	519369	0	correct
71627	685102	685102	0	correct
71628	504908	504908	0	correct
71629	818701	818701	0	correct
71630	816541	816541	0	correct
71631	266327	266327	0	correct
71632	993087	993087	0	correct
71633	885952	885952	0	correct
71634	633572	633572	0	correct
71635	377028	377028	0	correct
71636	378611	378611	0	correct
71637	852422	852422	0	correct
71638	218657	218657	0	correct
71639	471161	471161	0	correct
71640	198815	198815	0	correct
71641	267849	267849	0	correct
71642	856126	856126	0	correct
71643	260251	260251	0	correct
71644	992323	992323	0	correct
71645	567651	567651	0	correct
71646	697970	697970	0	correct
71647	79007	79007	0	correct
71648	955801	955801	0	correct
71649	930029	930029	0	correct
71650	349985	349985	0	correct
71651	271455	271455	1	correct
71652	627577	627577	0	correct
71653	335615	335615	0	correct
71654	511669	511669	0	correct
71655	233294	233294	0	correct
71656	482004	482004	0	correct
71657	3007	3007	0	correct
71658	632355	632355	0	correct
71659	692530	692530	0	correct
71660	310329	310329	0	correct
71661	590535	590535	0	correct
71662	640603	640603	0	correct
71663	809621	809621	0	correct
71664	672842	672842	0	correct
71665	41009	41009	0	correct
71666	836089	836089	0	correct
71667	928628	928628	0	correct
71668	730460	730460	0	correct
71669	330877	330877	0	correct
71670	319765	319765	0	correct
71671	913043	913043	0	correct
71672	450786	450786	0	correct
71673	107128	107128	0	correct
71674	120374	120374	0	correct
71675	743899	743899	0	correct
71676	257286	257286	0	correct
71677	579341	579341	0	correct
71678	520929	520929	1	correct
71679	358180	358180	0	correct
71680	100757	100757	0	correct
71681	79140	79140	0	correct
71682	570589	570589	0	correct
71683	604718	604718	0	correct
71684	390267	390267	0	correct
71685	26439	26439	0	correct
71686	34765	34765	0	correct
71687	501267	501267	0	correct
71688	434435	434435	0	correct
71689	604191	604191	0	correct
71690	281132	281132	0	correct
71691	732502	732502	0	correct
71692	66975	66975	0	correct
71693	991305	991305	0	correct
71694	293361	293361	0	correct
71695	260086	260086	0	correct
71696	294086	294086	0	correct
71697	322380	322380	0	correct
71698	355063	355063	0	correct
71699	341135	341135	0	correct
71700	366464	366464	0	correct
71701	731561	731561	0	correct
71702	429759	429759	0	correct
71703	931792	931792	0	correct
71704	91955	91955	0	correct
71705	974295	974295	0	correct
71706	5277	5277	0	correct
71707	945783	945783	0	correct
71708	735985	735985	0	correct
71709	879357	646556	0	wrong
71710	337336	337336	0	correct
71711	990948	882526	0	wrong
71712	613593	613593	0	correct
71713	375934	375934	0	correct
71714	307025	307025	0	correct
71715	948293	948293	0	correct
71716	984158	984158	0	correct
71717	760997	760997	0	correct
71718	315415	315415	0	correct
71719	168454	168454	0	correct
71720	605026	605026	0	correct
71721	45463	45463	0	correct
71722	219964	219964	0	correct
71723	214477	214477	0	correct
71724	517787	517787	0	correct
71725	778728	778728	0	correct
71726	579314	579314	0	correct
71727	631678	631678	0	correct
71728	182818	182818	1	correct
71729	224349	224349	0	correct
71730	123651	123651	0	correct
71731	741899	741899	0	correct
71732	973573	973573	0	correct
71733	141318	141318	0	correct
71734	893241	893241	0	correct
71735	821817	821817	0	correct
71736	660047	660047	0	correct
71737	794137	794137	1	correct
71738	861029	861029	0	correct
71739	972547	972547	0	correct
71740	95557	95557	0	correct
71741	150275	150275	0	correct
71742	729355	729355	0	correct
71743	906586	906586	0	correct
71744	285596	285596	0	correct
71745	341092	341092	0	correct
71746	539477	539477	0	correct
71747	416047	416047	0	correct
71748	764791	764791	0	correct
71749	468431	468431	0	correct
71750	33478	33478	0	correct
71751	626885	626885	0	correct
71752	694818	694818	0	correct
71753	994734	994734	0	correct
71754	434854	434854	0	correct
71755	599941	599941	0	correct
71756	439660	439660	1	correct
71757	926688	926688	0	correct
71758	907251	907251	1	correct
71759	255020	255020	0	correct
71760	859711	859711	0	correct
71761	398400	398400	0	correct
71762	57532	57532	0	correct
71763	504484	504484	0	correct
71764	618297	618297	0	correct
71765	322892	322892	0	correct
71766	435833	435833	0	correct
71767	976838	976838	0	correct
71768	117811	117811	0	correct
71769	725662	725662	0	correct
71770	851026	851026	1	correct
71771	478867	478867	0	correct
71772	71508	71508	0	correct
71773	751282	751282	0	correct
71774	32096	32096	0	correct
71775	467428	467428	0	correct
71776	197509	197509	0	correct
71777	17224	17224	0	correct
71778	303370	303370	0	correct
71779	543177	543177	0	correct
71780	60879	60879	0	correct
71781	625167	625167	0	correct
71782	641292	641292	0	correct
71783	981178	871828	0	wrong
71784	437137	437137	0	correct
71785	40791	40791	0	correct
71786	412176	412176	0	correct
71787	512082	512082	0	correct
71788	145336	145336	0	correct
71789	98151	98151	0	correct
71790	437776	437776	0	correct
71791	148991	148991	0	correct
71792	390154	390154	0	correct
71793	610445	610445	0	correct
71794	383631	383631	0	correct
71795	231561	231561	0	correct
71796	218560	218560	0	correct
71797	749152	749152	0	correct
71798	94434	94434	0	correct
71799	514183	878799	0	wrong
71800	260700	260700	0	correct
71801	218206	218206	0	correct
71802	667250	667250	0	correct
71803	493777	493777	0	correct
71804	72921	72921	0	correct
71805	881	881	0	correct
71806	382313	382313	0	correct
71807	862715	862715	0	correct
71808	514361	878977	0	wrong
71809	12678	12678	0	correct
71810	963123	963123	0	correct
71811	7009	7009	0	correct
71812	843800	843800	0	correct
71813	611486	611486	0	correct
71814	916586	916586	0	correct
71815	973492	973492	0	correct
71816	819977	819977	0	correct
71817	855908	855908	0	correct
71818	589097	589097	0	correct
71819	252011	252011	0	correct
71820	860761	860761	0	correct
71821	196661	196661	0	correct
71822	565231	565231	0	correct
71823	626094	626094	0	correct
71824	357737	357737	0	correct
71825	822613	822613	0	correct
71826	372331	372331	0	correct
71827	362068	362068	0	correct
71828	565445	565445	0	correct
71829	432342	432342	0	correct
71830	809416	809416	1	correct
71831	115486	115486	0	correct
71832	133648	227646	0	wrong
71833	152821	152821	0	correct
71834	39264	39264	0	correct
71835	568335	568335	0	correct
71836	789545	789545	0	correct
71837	102653	102653	0	correct
71838	647573	988796	0	wrong
71839	202040	202040	0	correct
71840	821286	821286	0	correct
71841	234670	234670	0	correct
71842	976648	976648	0	correct
71843	443911	443911	0	correct
71844	251386	251386	0	correct
71845	45610	45610	0	correct
71846	194286	194286	0	correct
71847	499756	499756	0	correct
71848	340968	340968	1	correct
71849	928647	928647	0	correct
71850	877936	513481	0	wrong
71851	24462	24462	0	correct
71852	13963	13963	0	correct
71853	630966	630966	0	correct
71854	10531	10531	0	correct
71855	835818	835818	0	correct
71856	216780	216780	0	correct
71857	312451	312451	0	correct
71858	375905	375905	0	correct
71859	131514	131514	0	correct
71860	302337	302337	0	correct
71861	43338	43338	0	correct
71862	824893	824893	0	correct
71863	643884	643884	0	correct
71864	689702	689702	0	correct
71865	552218	552218	0	correct
71866	837809	837809	0	correct
71867	229288	229288	0	correct
71868	383749	383749	0	correct
71869	831593	831593	0	correct
71870	595793	595793	0	correct
71871	735485	735485	0	correct
71872	515440	515440	0	correct
71873	276420	276420	0	correct
71874	474712	474712	0	correct
71875	753341	753341	0	correct
71876	288094	288094	0	correct
71877	244987	244987	0	correct
71878	709200	709200	0	correct
71879	675247	675247	0	correct
71880	524014	524014	0	correct
71881	118541	118541	0	correct
71882	78600	78600	0	correct
71883	692219	692219	0	correct
71884	522	522	0	correct
71885	238767	238767	0	correct
71886	20318	20318	0	correct
71887	572452	572452	0	correct
71888	75947	75947	0	correct
71889	172458	172458	0	correct
71890	370943	370943	0	correct
71891	725945	725945	0	correct
71892	305656	305656	0	correct
71893	60877	60877	0	correct
71894	156637	156637	0	correct
71895	165412	165412	0	correct
71896	515434	515434	0	correct
71897	184131	184131	0	correct
71898	970153	970153	0	correct
71899	41342	41342	0	correct
71900	160691	160691	0	correct
71901	744990	744990	0	correct
71902	250584	250584	0	correct
71903	980924	980924	0	correct
71904	462089	462089	0	correct
71905	778375	778375	0	correct
71906	640822	640822	0	correct
71907	860607	860607	1	correct
71908	600232	600232	0	correct
71909	6007	6007	0	correct
71910	521184	521184	0	correct
71911	117866	117866	0	correct
71912	737246	737246	0	correct
71913	559004	559004	0	correct
71914	845921	845921	0	correct
71915	977840	977840	0	correct
71916	998937	998937	0	correct
71917	660693	660693	0	correct
71918	465497	465497	0	correct
71919	374125	374125	0	correct
71920	994927	994927	0	correct
71921	146145	146145	0	correct
71922	730478	730478	0	correct
71923	152831	152831	0	correct
71924	657322	657322	0	correct
71925	362742	362742	0	correct
71926	639664	639664	0	correct
71927	713789	713789	0	correct
71928	910717	910717	1	correct
71929	31818	31818	0	correct
71930	947906	947906	0	correct
71931	852152	852152	0	correct
71932	178488	178488	0	correct
71933	941524	941524	0	correct
71934	493409	493409	0	correct
71935	888790	888790	0	correct
71936	941422	941422	0	correct
71937	913000	913000	0	correct
71938	382101	382101	0	correct
71939	15338	15338	0	correct
71940	232669	232669	0	correct
71941	977763	977763	0	correct
71942	102650	102650	0	correct
71943	366346	366346	0	correct
71944	597200	597200	0	correct
71945	869255	869255	0	correct
71946	700252	700252	1	correct
71947	186803	186803	0	correct
71948	195542	195542	0	correct
71949	446512	446512	0	correct
71950	673618	673618	0	correct
71951	44163	44163	0	correct
71952	899593	899593	0	correct
71953	40074	40074	0	correct
71954	243572	243572	0	correct
71955	943248	943248	0	correct
71956	121996	121996	0	correct
71957	810583	810583	0	correct
71958	835399	835399	0	correct
71959	529810	529810	0	correct
71960	916419	916419	0	correct
71961	525442	525442	0	correct
71962	214855	214855	0	correct
71963	748732	748732	0	correct
71964	721359	721359	0	correct
71965	341658	341658	0	correct
71966	590902	590902	0	correct
71967	761847	761847	0	correct
71968	239189	239189	0	correct
71969	484994	484994	0	correct
71970	823633	823633	0	correct
71971	637898	637898	0	correct
71972	470423	470423	0	correct
71973	964801	964801	0	correct
71974	700313	700313	0	correct
71975	471301	471301	0	correct
71976	301414	301414	0	correct
71977	418392	418392	0	correct
71978	815757	815757	1	correct
71979	905722	905722	0	correct
71980	264278	264278	0	correct
71981	902554	902554	0	correct
71982	364776	364776	1	correct
71983	992389	992389	0	correct
71984	391457	391457	0	correct
71985	550847	550847	0	correct
71986	206420	206420	0	correct
71987	344251	344251	0	correct
71988	874344	983694	0	wrong
71989	240383	240383	0	correct
71990	113484	113484	0	correct
71991	34095	34095	0	correct
71992	563112	563112	0	correct
71993	726707	726707	0	correct
71994	814127	814127	0	correct
71995	233469	233469	0	correct
71996	580888	580888	0	correct
